"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"214","1999-02-07",1,0,0,0,1,0,0,1,0,1,0,0,0,"Altdorf",0,0.5
"215","1999-02-08",1,0,1,0,0,0,1,0,0,0,0,1,0,"Altdorf",0,-1.6
"216","1999-02-09",1,0,0,1,0,0,0,1,1,0,0,0,0,"Altdorf",0,-0.3
"217","1999-02-10",2,0,1,0,0,1,0,2,0,0,2,0,0,"Altdorf",0,-2.6
"218","1999-02-11",1,0,1,0,0,0,1,0,1,0,0,0,0,"Altdorf",0,-3.5
"219","1999-02-12",5,1,4,0,0,0,2,3,1,3,0,1,0,"Altdorf",0,-7.2
"220","1999-02-14",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,-6.1
"221","1999-02-16",1,0,1,0,0,0,0,1,0,1,0,0,0,"Altdorf",0,-1.4
"222","1999-02-18",1,0,1,0,0,0,0,1,0,0,1,0,0,"Altdorf",0,1.5
"223","1999-02-19",1,0,0,1,0,0,1,0,0,0,0,0,1,"Altdorf",0,2.3
"224","1999-02-20",1,0,1,0,0,0,1,0,0,0,0,1,0,"Altdorf",0,3.3
"225","1999-02-22",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",0,2.7
"226","1999-02-25",1,1,0,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,1.8
"227","1999-02-26",2,0,0,0,2,0,1,1,0,0,1,1,0,"Altdorf",0,0.6
"228","1999-02-27",1,0,0,0,0,1,1,0,0,0,0,1,0,"Altdorf",0,1.6
"229","1999-02-28",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",0,3.2
"230","1999-03-02",1,1,0,0,0,0,0,1,0,0,0,1,0,"Altdorf",0,5.5
"231","1999-03-07",1,0,0,0,0,1,0,1,0,0,1,0,0,"Altdorf",0,2.1
"232","1999-03-08",3,0,1,0,1,1,1,2,0,1,0,2,0,"Altdorf",135,3.5
"233","1999-03-10",1,0,1,0,0,0,1,0,1,0,0,0,0,"Altdorf",230,12.2
"234","1999-03-11",1,0,1,0,0,0,1,0,0,0,0,1,0,"Altdorf",0,8.8
"235","1999-03-12",2,1,0,0,0,1,1,1,0,1,0,1,0,"Altdorf",0,6.7
"236","1999-03-13",1,0,0,0,1,0,0,1,0,0,0,0,1,"Altdorf",0,8.5
"237","1999-03-16",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,7.9
