"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"175","2010-03-05",2,1,0,1,0,0,2,0,1,0,1,0,0,"Poschiavo",282,-2.9
"176","2010-03-13",1,0,0,0,1,0,0,1,0,0,0,1,0,"Poschiavo",125,1
"177","2010-03-15",1,0,0,0,1,0,1,0,0,0,1,0,0,"Poschiavo",270,2.5
"178","2010-03-16",1,0,0,0,0,1,1,0,0,0,0,1,0,"Poschiavo",131,2.2
"179","2010-03-19",2,0,2,0,0,0,1,1,0,1,0,0,1,"Poschiavo",0,3.9
"180","2010-03-20",2,0,1,1,0,0,0,2,0,0,1,1,0,"Poschiavo",0,3.9
"181","2010-03-25",1,0,1,0,0,0,1,0,0,0,1,0,0,"Poschiavo",0,5.5
"182","2010-03-29",1,0,0,0,1,0,1,0,0,0,1,0,0,"Poschiavo",0,5.7
"183","2010-03-31",1,0,0,0,0,1,1,0,0,0,0,1,0,"Poschiavo",8,2.9
"184","2010-04-09",2,0,2,0,0,0,2,0,0,0,2,0,0,"Poschiavo",74,8.6
"185","2010-04-14",1,0,0,1,0,0,0,1,0,0,1,0,0,"Poschiavo",136,5.5
"186","2010-04-19",1,0,1,0,0,0,0,1,0,0,0,0,1,"Poschiavo",123,8.7
"187","2010-04-24",1,0,0,1,0,0,0,1,0,0,1,0,0,"Poschiavo",0,11
"188","2010-04-25",1,0,0,0,0,1,1,0,0,0,0,1,0,"Poschiavo",2,12.1
"189","2010-04-27",2,0,0,0,0,2,1,1,0,0,2,0,0,"Poschiavo",0,8.7
"190","2010-05-03",1,0,1,0,0,0,0,1,0,1,0,0,0,"Poschiavo",0,8.9
"191","2010-05-05",1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",0,7.7
"192","2010-05-13",2,0,1,0,0,1,0,2,1,0,0,1,0,"Poschiavo",0,8.6
"193","2010-05-14",1,0,1,0,0,0,1,0,0,1,0,0,0,"Poschiavo",0,7.6
"194","2010-05-26",1,0,0,0,0,1,0,1,0,0,1,0,0,"Poschiavo",0,13.4
"195","2010-05-28",1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",0,10.5
"196","2010-05-31",1,0,1,0,0,0,1,0,0,0,1,0,0,"Poschiavo",218,11.4
"197","2010-06-04",1,0,0,0,0,1,0,1,0,0,0,1,0,"Poschiavo",0,14.9
"198","2010-06-05",2,0,0,2,0,0,0,2,0,0,1,1,0,"Poschiavo",0,16.4
